timestamp,open,high,low,close,volume
1637769600000,1784.495,1791.288,1783.288,1788.915,2.2695
1637773200000,1788.998,1789.105,1784.588,1785.268,1.3463
1637776800000,1785.298,1785.755,1783.568,1783.948,1.1619
1637780400000,1783.968,1785.688,1782.408,1784.698,1.5438
1637784000000,1784.678,1788.328,1784.558,1788.048,1.0912
1637787600000,1788.048,1789.378,1787.928,1788.208,0.5772
1637794800000,1789.388,1790.991,1785.928,1789.528,0.6525
1637798400000,1789.518,1792.708,1789.065,1791.758,0.7014
1637802000000,1791.758,1793.128,1789.908,1791.775,1.2119
1637805600000,1791.775,1794.155,1791.318,1792.608,1.1117
1637809200000,1792.605,1793.155,1791.748,1791.988,0.5644
1637812800000,1791.988,1792.535,1791.578,1791.778,0.4069
1637816400000,1791.818,1792.868,1791.338,1792.768,0.5492
1637820000000,1792.788,1793.949,1792.169,1792.588,0.8385
1637823600000,1792.588,1794.175,1792.428,1793.208,0.7506
1637827200000,1793.238,1794.968,1793.015,1794.268,0.9863
1637830800000,1794.328,1794.435,1791.845,1792.905,0.9902
1637834400000,1792.878,1792.925,1790.215,1790.988,0.7026
1637838000000,1790.988,1791.548,1789.755,1790.705,0.5927
1637841600000,1790.685,1792.748,1790.419,1790.675,0.7555
1637845200000,1790.675,1791.648,1789.308,1791.078,1.1563
1637848800000,1791.098,1792.035,1790.055,1790.615,0.7581
1637852400000,1790.625,1790.795,1787.718,1788.458,0.859
1637856000000,1788.458,1790.358,1787.928,1789.398,0.6109
1637859600000,1789.395,1790.328,1787.948,1788.475,0.4358
1637881200000,1790.798,1792.608,1790.358,1792.528,0.3708
1637884800000,1792.548,1794.238,1789.888,1791.908,1.1932
1637888400000,1791.918,1793.468,1790.755,1792.368,1.4627
1637892000000,1792.388,1794.845,1791.728,1794.055,1.0975
1637895600000,1794.055,1799.248,1794.019,1796.928,1.3365
1637899200000,1796.928,1798.418,1796.628,1797.018,0.7092
1637902800000,1797.018,1797.888,1795.175,1797.335,0.7271
1637906400000,1797.335,1803.348,1797.289,1801.029,1.3007
1637910000000,1801.029,1808.458,1800.198,1807.898,2.1929
1637913600000,1807.845,1808.858,1797.728,1802.798,3.0144
1637917200000,1802.765,1809.728,1801.908,1809.625,2.2965
1637920800000,1809.625,1810.538,1805.838,1809.468,2.3655
1637924400000,1809.482,1815.408,1809.058,1811.605,1.7293
1637928000000,1811.589,1812.035,1805.638,1806.028,1.8919
1637931600000,1805.998,1809.428,1798.818,1805.488,3.07
1637935200000,1805.488,1807.955,1795.235,1798.445,4.0361
1637938800000,1798.485,1802.518,1797.458,1797.548,3.358
1637942400000,1797.548,1799.625,1780.358,1785.148,3.5216
1637946000000,1785.165,1789.555,1783.198,1785.595,1.9548
1637949600000,1785.745,1792.815,1783.848,1792.665,0.7898
1638140400000,1790.195,1795.565,1775.563,1795.425,1.5951
1638144000000,1795.405,1795.885,1790.158,1793.478,1.3201
1638147600000,1793.479,1795.725,1789.738,1795.105,1.7735
1638151200000,1795.098,1795.445,1792.275,1795.148,1.3522
1638154800000,1795.135,1796.568,1793.795,1794.285,1.0051
1638158400000,1794.285,1794.315,1791.098,1792.819,0.8751
1638162000000,1792.819,1795.888,1792.018,1795.778,1.1046
1638165600000,1795.738,1796.598,1794.448,1794.828,1.3936
1638169200000,1794.808,1797.028,1791.828,1794.608,1.9605
1638172800000,1794.718,1799.125,1792.758,1797.935,2.0876
1638176400000,1797.938,1799.258,1796.628,1799.168,1.9377
1638180000000,1799.149,1799.258,1794.565,1796.265,1.1858
1638183600000,1796.165,1796.165,1793.118,1793.425,1.1804
1638187200000,1793.415,1793.938,1790.198,1793.848,1.8266
1638190800000,1793.858,1793.928,1786.708,1786.825,3.0131
1638194400000,1786.805,1789.825,1784.185,1787.975,3.5511
1638198000000,1787.948,1789.635,1785.108,1786.888,3.0162
1638201600000,1786.868,1787.845,1782.53,1783.698,2.5112
1638205200000,1783.688,1785.655,1782.318,1784.038,1.529
1638208800000,1784.038,1785.138,1782.595,1783.978,1.2499
1638212400000,1783.978,1783.978,1781.008,1782.518,1.0755
1638216000000,1782.558,1784.958,1781.978,1783.578,1.4572
1638219600000,1783.555,1785.655,1782.408,1784.038,0.6983
1638226800000,1783.185,1787.705,1783.185,1786.685,0.6956
1638230400000,1786.685,1787.775,1784.578,1784.908,1.0051
1638234000000,1784.918,1788.978,1782.908,1788.358,1.5938
1638237600000,1788.358,1790.278,1787.638,1788.455,1.0597
1638241200000,1788.468,1789.008,1787.968,1788.808,0.5771
1638244800000,1788.798,1789.558,1788.038,1788.508,0.5637
1638248400000,1788.518,1795.838,1787.858,1795.738,2.0873
1638252000000,1795.668,1795.768,1791.298,1793.078,2.6251
1638255600000,1793.058,1793.588,1789.868,1791.618,1.8724
1638259200000,1791.618,1795.618,1791.469,1792.858,2.1062
1638262800000,1792.778,1798.418,1791.338,1796.935,2.0539
1638266400000,1797.008,1797.725,1794.878,1796.005,1.5899
1638270000000,1795.998,1796.268,1791.748,1792.388,1.927
1638273600000,1792.358,1793.858,1788.955,1792.705,1.8313
1638277200000,1792.705,1797.188,1789.605,1795.618,2.7689
1638280800000,1795.618,1804.308,1793.615,1802.268,3.5144
1638284400000,1802.268,1808.618,1783.188,1784.428,6.59
1638288000000,1784.328,1784.578,1770.758,1774.168,5.8604
1638291600000,1774.168,1775.478,1769.758,1774.285,3.7729
1638295200000,1774.175,1777.218,1773.495,1776.428,2.1429
1638298800000,1776.428,1777.699,1774.308,1775.925,1.5972
1638302400000,1775.948,1776.118,1770.898,1770.978,1.8572
1638306000000,1770.978,1774.855,1770.745,1773.948,0.9243
1638313200000,1775.045,1776.905,1772.049,1773.098,1.2296
1638316800000,1773.128,1777.675,1772.428,1777.578,1.1146
1638320400000,1777.548,1778.358,1773.505,1775.258,1.9747
1638324000000,1775.288,1779.345,1774.948,1778.178,1.4373
1638327600000,1778.168,1780.248,1777.585,1777.865,0.9036
1638331200000,1777.835,1779.768,1777.178,1779.348,0.5819
1638334800000,1779.278,1794.41,1778.638,1790.465,1.1109
1638338400000,1790.498,1791.988,1785.828,1788.108,1.9708
1638342000000,1788.058,1789.188,1784.145,1784.708,1.8227
1638345600000,1784.758,1785.008,1776.525,1778.798,2.9957
1638349200000,1778.84,1784.028,1777.578,1782.758,1.94
1638352800000,1782.758,1786.808,1781.858,1786.205,1.6085
1638356400000,1786.15,1788.508,1784.948,1784.958,1.2351
1638360000000,1785.038,1788.558,1784.818,1785.885,1.6912
1638363600000,1786.025,1790.398,1782.498,1787.938,3.3309
1638367200000,1788.048,1789.778,1783.111,1788.128,3.1533
1638370800000,1788.198,1792.13,1783.968,1785.888,3.8521
1638374400000,1785.88,1787.765,1781.218,1785.968,3.247
1638378000000,1785.948,1785.998,1782.065,1783.975,2.5694
1638381600000,1783.978,1784.065,1780.698,1782.858,2.9097
1638385200000,1782.938,1782.938,1779.108,1782.085,2.2373
1638388800000,1782.085,1782.085,1777.275,1778.495,2.5076
1638392400000,1778.395,1783.275,1778.395,1781.348,0.7311
1638399600000,1781.785,1783.245,1780.598,1781.645,0.6564
1638403200000,1781.625,1781.875,1779.445,1780.895,1.2042
1638406800000,1780.875,1781.775,1779.498,1780.018,1.7454
1638410400000,1780.008,1781.798,1779.508,1780.96,1.451
1638414000000,1780.968,1781.038,1778.958,1779.205,0.7612
1638417600000,1779.205,1779.218,1776.368,1776.575,0.7749
1638421200000,1776.635,1778.655,1775.058,1775.908,1.1011
1638424800000,1775.88,1778.778,1775.605,1778.028,1.0518
1638428400000,1777.998,1778.488,1774.808,1775.128,1.5115
1638432000000,1775.158,1776.428,1767.348,1770.298,2.0676
1638435600000,1770.338,1773.105,1769.918,1773.018,1.6021
1638439200000,1773.058,1776.048,1772.49,1775.978,1.6946
1638442800000,1775.958,1778.968,1775.46,1777.105,1.608
1638446400000,1777.118,1781.148,1776.778,1779.405,2.2639
1638450000000,1779.498,1780.038,1773.428,1774.318,3.22
1638453600000,1774.308,1778.875,1763.258,1764.638,4.2999
1638457200000,1764.648,1772.808,1763.728,1767.178,4.8
1638460800000,1767.135,1769.055,1764.898,1766.628,3.246
1638464400000,1766.635,1766.935,1762.318,1763.275,2.6808
1638468000000,1763.248,1764.708,1761.815,1764.375,2.0119
1638471600000,1764.375,1766.718,1764.158,1766.498,1.4575
1638475200000,1766.698,1769.245,1766.178,1767.488,1.3743
1638478800000,1767.75,1768.94,1767.665,1768.398,0.5836
1638486000000,1768.205,1770.558,1767.645,1768.885,0.6112
1638489600000,1768.885,1771.815,1767.365,1771.568,0.9733
1638493200000,1771.488,1771.518,1767.585,1770.455,1.9918
1638496800000,1770.455,1772.568,1769.798,1771.637,1.6921
1638500400000,1771.638,1774.288,1771.488,1773.458,1.1338
1638504000000,1773.468,1773.488,1771.718,1772.198,1.0556
1638507600000,1772.178,1776.358,1772.008,1775.905,1.2459
1638511200000,1775.905,1775.91,1771.648,1771.788,1.2914
1638514800000,1771.788,1773.778,1770.188,1770.748,1.7168
1638518400000,1770.748,1770.748,1767.438,1769.668,2.1277
1638522000000,1769.648,1769.705,1766.02,1768.868,2.2469
1638525600000,1768.868,1773.168,1767.848,1770.225,2.7896
1638529200000,1770.245,1773.368,1770.208,1771.758,1.7634
1638532800000,1771.818,1774.648,1771.398,1774.118,1.6806
1638536400000,1774.121,1778.53,1766.295,1769.948,5.4312
1638540000000,1769.958,1774.35,1766.628,1770.768,5.3911
1638543600000,1770.758,1772.668,1766.338,1770.628,4.9298
1638547200000,1770.618,1780.716,1769.655,1780.687,3.8907
1638550800000,1780.699,1782.278,1778.935,1780.418,2.5876
1638554400000,1780.418,1784.548,1779.348,1783.938,2.6541
1638558000000,1783.958,1784.268,1781.415,1783.828,2.5684
1638561600000,1783.828,1785.998,1782.195,1782.778,2.326
1638565200000,1782.798,1784.475,1781.868,1782.788,0.5429
1638745200000,1784.355,1785.245,1780.538,1782.775,0.9683
1638748800000,1782.768,1784.958,1782.685,1783.055,1.0403
1638752400000,1783.115,1786.455,1782.005,1786.055,2.5091
1638756000000,1786.035,1787.635,1785.765,1786.755,1.5011
1638759600000,1786.718,1787.308,1783.478,1783.833,1.21
1638763200000,1783.828,1784.244,1781.165,1781.738,1.3584
1638766800000,1781.738,1783.728,1780.975,1783.218,1.1673
1638770400000,1783.202,1786.008,1782.095,1784.378,2.0702
1638774000000,1784.365,1785.398,1781.758,1782.818,1.6577
1638777600000,1782.808,1782.808,1779.188,1781.485,2.5153
1638781200000,1781.488,1782.318,1777.658,1779.665,2.6626
1638784800000,1779.655,1782.718,1779.448,1782.148,1.9423
1638788400000,1782.108,1782.815,1779.362,1779.918,1.6036
1638792000000,1779.928,1780.808,1776.608,1780.218,2.0564
1638795600000,1780.225,1782.008,1776.411,1778.818,3.6745
1638799200000,1778.798,1780.248,1775.587,1777.708,4.0518
1638802800000,1777.718,1781.478,1777.245,1778.125,3.5192
1638806400000,1778.155,1784.688,1777.565,1784.385,1.9975
1638810000000,1784.375,1784.885,1779.598,1780.788,1.8664
1638813600000,1780.788,1781.145,1777.838,1778.645,1.6664
1638817200000,1778.665,1780.188,1777.688,1778.278,1.2651
1638820800000,1778.258,1779.618,1777.908,1778.965,1.8453
1638824400000,1778.958,1779.185,1778.058,1778.218,0.3941
1638831600000,1778.295,1781.895,1777.698,1780.825,0.4459
1638835200000,1780.825,1781.748,1779.138,1779.438,0.7486
1638838800000,1779.438,1780.215,1778.388,1778.958,1.1351
1638842400000,1778.935,1781.205,1778.578,1780.038,0.9702
1638846000000,1780.018,1780.078,1777.318,1777.498,0.9816
1638849600000,1777.445,1777.925,1776.725,1777.685,0.6751
1638853200000,1777.685,1781.338,1776.915,1780.925,0.8349
1638856800000,1780.888,1783.258,1780.768,1783.218,1.3419
1638860400000,1783.208,1784.498,1782.218,1782.558,1.4326
1638864000000,1782.558,1783.618,1780.945,1781.638,1.6825
1638867600000,1781.638,1781.898,1777.298,1781.08,1.6428
1638871200000,1781.08,1781.328,1778.218,1780.438,1.1648
1638874800000,1780.428,1783.168,1780.26,1782.108,1.0588
1638878400000,1782.235,1784.558,1782.018,1783.378,1.3011
1638882000000,1783.358,1783.548,1772.168,1775.188,3.1267
1638885600000,1775.198,1781.598,1773.598,1779.598,3.4505
1638889200000,1779.598,1784.048,1778.738,1782.398,2.9119
1638892800000,1782.428,1787.708,1781.945,1785.808,1.9904
1638896400000,1785.815,1786.718,1781.828,1783.018,14.8374
1638900000000,1783.018,1784.298,1782.128,1783.998,8.8375
1638903600000,1783.998,1785.378,1783.688,1784.788,2.0975
1638907200000,1784.768,1786.295,1784.548,1785.265,0.9909
1638910800000,1785.208,1785.238,1783.528,1783.618,0.4165
1638918000000,1783.725,1785.318,1782.745,1784.598,0.4008
1638921600000,1784.628,1786.065,1784.428,1785.158,0.7184
1638925200000,1785.208,1787.298,1784.368,1786.668,1.1843
1638928800000,1786.668,1790.345,1786.588,1790.038,1.31
1638932400000,1790.028,1790.418,1787.575,1787.825,0.8758
1638936000000,1787.805,1789.508,1787.388,1789.238,0.4259
1638939600000,1789.218,1790.718,1788.545,1790.658,0.7505
1638943200000,1790.688,1791.518,1788.005,1788.518,0.9202
1638946800000,1788.508,1791.448,1786.445,1789.718,1.2286
1638950400000,1789.708,1790.098,1785.698,1788.598,1.8448
1638954000000,1788.588,1790.238,1787.938,1789.528,1.3259
1638957600000,1789.498,1792.998,1788.558,1791.878,1.4752
1638961200000,1791.878,1792.445,1782.695,1786.499,2.4123
1638964800000,1786.498,1786.955,1783.308,1784.415,2.2931
1638968400000,1784.505,1785.598,1781.508,1783.158,2.9403
1638972000000,1783.228,1783.348,1779.478,1781.338,2.7723
1638975600000,1781.378,1784.978,1780.055,1782.388,2.7284
1638979200000,1782.408,1783.175,1781.045,1782.405,1.6894
1638982800000,1782.455,1784.975,1782.295,1784.248,1.1015
1638986400000,1784.265,1785.328,1783.548,1784.458,1.2709
1638990000000,1784.438,1786.305,1784.258,1785.565,0.9321
1638993600000,1785.568,1786.728,1785.348,1785.515,1.008
1638997200000,1785.488,1785.698,1782.178,1782.728,0.5204
1639004400000,1782.368,1784.588,1782.358,1783.355,0.4911
1639008000000,1783.345,1785.458,1782.555,1784.618,0.6027
1639011600000,1784.655,1784.655,1782.408,1784.258,1.024
1639015200000,1784.238,1784.558,1782.065,1783.298,0.876
1639018800000,1783.258,1784.448,1782.708,1784.388,0.5929
1639022400000,1784.368,1785.988,1784.308,1785.775,0.7292
1639026000000,1785.765,1787.028,1785.308,1785.658,0.8609
1639029600000,1785.618,1786.565,1783.798,1783.855,0.773
1639033200000,1783.888,1786.988,1783.128,1786.075,1.2134
1639036800000,1786.088,1787.505,1782.548,1784.298,1.8412
1639040400000,1784.288,1785.598,1781.825,1782.758,1.5945
1639044000000,1782.748,1784.008,1781.128,1782.805,1.445
1639047600000,1782.805,1783.818,1779.348,1780.205,1.3931
1639051200000,1780.153,1780.158,1774.795,1776.265,1.9084
1639054800000,1776.265,1778.758,1773.678,1777.547,3.5053
1639058400000,1777.517,1783.008,1773.798,1776.655,3.215
1639062000000,1776.658,1780.288,1774.688,1779.485,2.5555
1639065600000,1779.415,1780.768,1774.848,1776.125,2.0328
1639069200000,1776.145,1778.505,1776.108,1776.918,1.1515
1639072800000,1776.968,1778.218,1773.138,1778.158,1.8359
1639076400000,1778.188,1778.208,1774.915,1775.968,0.8522
1639080000000,1775.988,1776.445,1775.188,1775.298,0.8326
1639083600000,1775.308,1775.738,1774.625,1774.938,0.4428
1639090800000,1774.665,1776.218,1774.665,1776.218,0.445
1639094400000,1776.218,1777.955,1775.978,1776.508,0.718
1639098000000,1776.558,1779.025,1775.418,1778.238,0.9233
1639101600000,1778.188,1779.545,1777.605,1777.778,0.8619
1639105200000,1777.788,1779.478,1777.645,1778.368,0.6328
1639108800000,1778.358,1779.32,1776.895,1777.955,0.7785
1639112400000,1777.915,1778.415,1776.958,1776.988,0.6812
1639116000000,1776.988,1777.518,1771.268,1773.468,1.5197
1639119600000,1773.468,1774.088,1771.348,1772.868,1.0844
1639123200000,1772.868,1773.245,1770.385,1771.518,1.6096
1639126800000,1771.498,1772.028,1769.968,1770.735,1.1379
1639130400000,1770.708,1771.678,1770.24,1771.075,0.9243
1639134000000,1771.058,1772.498,1770.435,1772.128,0.8513
1639137600000,1772.128,1773.688,1771.608,1773.448,1.1915
1639141200000,1773.448,1785.208,1772.118,1784.098,4.3782
1639144800000,1784.068,1789.398,1778.648,1779.998,4.5065
1639148400000,1779.905,1784.558,1778.901,1783.04,2.9517
1639152000000,1783.04,1786.368,1783.025,1784.525,1.8259
1639155600000,1784.535,1785.098,1782.678,1783.328,1.2452
1639159200000,1783.355,1784.938,1782.505,1782.711,1.1671
1639162800000,1782.678,1783.158,1781.275,1782.128,0.9623
1639166400000,1782.148,1783.105,1781.698,1782.665,0.6424
1639170000000,1782.665,1783.055,1781.928,1782.288,0.2713
1639350000000,1783.055,1784.298,1781.778,1783.098,0.8525
1639353600000,1783.095,1783.485,1782.348,1782.568,0.9359
1639357200000,1782.578,1786.818,1782.508,1786.648,1.6449
1639360800000,1786.658,1788.135,1785.378,1785.698,1.0608
1639364400000,1785.688,1786.438,1785.208,1785.888,0.7613
1639368000000,1785.888,1786.858,1785.465,1786.238,0.7228
1639371600000,1786.218,1786.695,1784.305,1784.815,0.9352
1639375200000,1784.825,1785.915,1783.915,1784.339,1.1324
1639378800000,1784.339,1786.048,1783.205,1785.318,1.0746
1639382400000,1785.528,1787.738,1785.315,1786.565,1.7297
1639386000000,1786.565,1786.785,1783.245,1785.308,1.4092
1639389600000,1785.285,1787.135,1784.255,1786.838,1.1157
1639393200000,1786.838,1788.418,1786.158,1787.968,1.2959
1639396800000,1787.958,1791.455,1787.168,1789.845,1.6787
1639400400000,1789.855,1790.038,1781.948,1783.048,3.1855
1639404000000,1783.028,1789.168,1781.698,1788.848,3.6086
1639407600000,1788.918,1789.345,1785.282,1786.758,3.1575
1639411200000,1786.768,1790.098,1786.008,1788.588,2.469
1639414800000,1788.608,1788.708,1787.128,1788.208,1.5647
1639418400000,1788.198,1788.678,1786.208,1787.328,1.6154
1639422000000,1787.328,1788.075,1786.528,1787.698,1.1961
1639425600000,1787.678,1788.125,1786.295,1787.105,1.3232
1639429200000,1787.038,1787.515,1786.278,1786.278,0.534
1639436400000,1786.055,1787.218,1784.905,1785.668,0.5543
1639440000000,1785.648,1787.937,1784.955,1787.798,0.78
1639443600000,1787.788,1788.735,1786.508,1788.315,1.2913
1639447200000,1788.315,1789.415,1786.068,1786.938,0.9328
1639450800000,1786.868,1787.258,1785.718,1785.718,1.0617
1639454400000,1785.718,1786.368,1785.248,1785.775,0.461
1639458000000,1785.828,1787.398,1785.485,1787.248,0.7065
1639461600000,1787.218,1788.318,1786.908,1788.018,0.8103
1639465200000,1788.018,1788.328,1784.088,1784.528,1.2474
1639468800000,1784.528,1785.098,1781.895,1784.708,1.797
1639472400000,1784.715,1785.638,1782.688,1783.658,1.4199
1639476000000,1783.658,1785.578,1782.358,1784.718,1.4899
1639479600000,1784.708,1785.128,1783.948,1784.675,1.1331
1639483200000,1784.678,1785.068,1782.935,1784.358,1.1026
1639486800000,1784.455,1785.468,1771.519,1772.088,3.9067
1639490400000,1772.028,1778.098,1766.358,1775.728,4.6008
1639494000000,1775.728,1776.465,1771.155,1774.078,3.6655
1639497600000,1774.038,1776.428,1771.905,1773.398,2.2627
1639501200000,1773.405,1774.268,1771.938,1772.458,1.3416
1639504800000,1772.478,1773.045,1770.958,1771.215,1.4899
1639508400000,1771.228,1773.075,1770.875,1772.088,1.0228
1639512000000,1772.098,1772.518,1770.195,1771.015,1.5671
1639515600000,1771.015,1771.218,1770.195,1770.428,0.4715
1639522800000,1771.425,1772.705,1769.808,1772.358,0.5106
1639526400000,1772.368,1773.755,1772.215,1773.075,0.8726
1639530000000,1772.975,1773.275,1771.028,1772.598,1.7055
1639533600000,1772.578,1772.988,1771.538,1772.228,1.154
1639537200000,1772.208,1772.228,1769.578,1769.855,0.8042
1639540800000,1769.868,1771.115,1769.825,1770.608,0.4156
1639544400000,1770.578,1770.628,1768.028,1769.198,1.1033
1639548000000,1769.188,1770.038,1767.428,1768.088,1.1049
1639551600000,1768.108,1769.048,1766.678,1767.678,1.2529
1639555200000,1767.668,1769.768,1767.258,1768.418,1.7279
1639558800000,1768.398,1771.278,1768.258,1769.418,1.2118
1639562400000,1769.408,1769.828,1767.768,1768.178,0.99
1639566000000,1768.168,1769.855,1767.578,1769.748,1.0235
1639569600000,1769.748,1771.918,1768.968,1771.558,1.5282
1639573200000,1771.558,1773.62,1769.308,1771.838,3.0751
1639576800000,1771.835,1772.398,1764.208,1769.548,4.1694
1639580400000,1769.518,1770.218,1764.315,1766.058,3.5786
1639584000000,1766.038,1768.275,1765.688,1767.838,2.0329
1639587600000,1767.845,1767.845,1765.388,1765.518,1.5452
1639591200000,1765.518,1766.015,1760.108,1762.648,2.2926
1639594800000,1762.538,1770.548,1752.928,1769.44,6.4305
1639598400000,1769.458,1780.758,1768.285,1777.855,3.4172
1639602000000,1777.855,1778.858,1776.578,1776.785,0.8908
1639609200000,1776.225,1781.342,1775.77,1779.345,0.9288
1639612800000,1779.348,1780.278,1777.205,1777.778,1.0986
1639616400000,1777.768,1782.568,1775.418,1782.555,2.5191
1639620000000,1782.558,1784.178,1781.648,1782.388,1.4374
1639623600000,1782.405,1783.105,1781.255,1781.338,0.8105
1639627200000,1781.338,1782.805,1781.238,1781.755,0.6242
1639630800000,1781.788,1783.618,1780.878,1783.495,0.825
1639634400000,1783.495,1784.918,1783.368,1784.698,1.2968
1639638000000,1784.698,1786.258,1784.015,1784.438,1.9057
1639641600000,1784.435,1786.948,1784.435,1786.525,1.8601
1639645200000,1786.458,1786.955,1784.588,1785.445,1.5453
1639648800000,1785.428,1787.248,1785.215,1786.519,1.1435
1639652400000,1786.519,1788.248,1785.775,1787.308,1.1416
1639656000000,1787.268,1787.455,1782.068,1783.908,3.2377
1639659600000,1783.918,1789.958,1783.208,1788.968,3.9601
1639663200000,1789.008,1795.135,1786.868,1793.528,4.4011
1639666800000,1793.538,1798.068,1793.058,1797.238,3.5589
1639670400000,1797.228,1798.818,1795.338,1798.618,2.168
1639674000000,1798.638,1798.938,1796.278,1797.185,1.5294
1639677600000,1797.195,1798.055,1795.108,1796.108,1.3013
1639681200000,1796.128,1797.165,1794.855,1796.888,1.4165
1639684800000,1796.858,1799.318,1796.728,1799.268,1.4597
1639688400000,1799.265,1799.555,1797.775,1798.908,0.9732
1639695600000,1798.548,1799.925,1797.935,1798.648,0.6043
1639699200000,1798.668,1799.358,1797.148,1797.698,0.8598
1639702800000,1797.698,1802.665,1797.338,1802.185,2.1051
1639706400000,1802.155,1804.248,1801.328,1802.395,1.3668
1639710000000,1802.395,1803.308,1801.385,1802.978,1.3891
1639713600000,1802.978,1803.848,1801.878,1802.575,0.7912
1639717200000,1802.495,1805.358,1802.048,1804.928,1.3267
1639720800000,1804.928,1807.128,1804.619,1806.055,1.1357
1639724400000,1805.975,1809.508,1805.839,1809.055,1.0852
1639728000000,1809.055,1809.865,1807.189,1807.575,1.2419
1639731600000,1807.545,1809.779,1806.148,1806.608,1.2819
1639735200000,1806.618,1808.448,1806.168,1807.768,0.8824
1639738800000,1807.758,1809.888,1805.795,1808.988,1.1115
1639742400000,1808.988,1812.359,1808.358,1811.605,1.2692
1639746000000,1811.645,1814.148,1804.498,1806.668,2.7844
1639749600000,1806.668,1808.515,1804.128,1807.145,3.0394
1639753200000,1807.118,1809.695,1804.018,1804.468,2.8373
1639756800000,1804.448,1806.418,1802.178,1805.998,1.7871
1639760400000,1805.998,1805.998,1803.428,1804.698,1.7228
1639764000000,1804.698,1804.838,1799.778,1802.048,1.7114
1639767600000,1801.978,1802.918,1800.348,1801.475,0.9575
1639771200000,1801.465,1801.568,1795.758,1796.065,1.4797
1639774800000,1796.088,1798.518,1795.905,1797.708,0.4099
1639954800000,1799.445,1801.555,1798.508,1799.948,0.8896
1639958400000,1800.108,1802.383,1798.985,1801.138,1.6134
1639962000000,1801.088,1802.085,1798.918,1800.968,2.2507
1639965600000,1800.938,1802.208,1800.118,1801.905,1.7698
1639969200000,1801.885,1802.438,1801.218,1801.678,1.0888
1639972800000,1801.668,1801.768,1801.008,1801.295,0.5511
1639976400000,1801.308,1803.598,1801.105,1802.735,1.0655
1639980000000,1802.735,1804.058,1801.248,1802.038,1.2346
1639983600000,1802.038,1802.308,1797.888,1798.098,1.6466
1639987200000,1798.098,1801.478,1797.288,1801.278,2.1425
1639990800000,1801.279,1802.245,1798.575,1799.588,1.5235
1639994400000,1799.588,1799.628,1796.728,1797.968,1.6347
1639998000000,1797.948,1798.418,1794.818,1795.378,1.148
1640001600000,1795.388,1799.058,1794.798,1797.498,1.4655
1640005200000,1797.468,1800.075,1794.068,1796.218,3.0524
1640008800000,1796.228,1798.088,1791.605,1791.775,4.1309
1640012400000,1791.775,1797.625,1791.695,1793.628,3.7741
1640016000000,1793.668,1795.948,1792.948,1795.748,2.7016
1640019600000,1795.748,1795.838,1793.165,1794.705,2.3192
1640023200000,1794.705,1795.195,1792.795,1793.158,1.9119
1640026800000,1793.168,1793.268,1790.288,1790.355,1.7084
1640030400000,1790.355,1791.418,1788.198,1788.458,2.4099
1640034000000,1788.448,1790.948,1788.188,1790.458,0.5234
1640041200000,1789.805,1791.879,1789.805,1791.515,0.9001
1640044800000,1791.515,1792.208,1790.088,1790.268,1.3638
1640048400000,1790.288,1791.988,1789.168,1790.038,1.6932
1640052000000,1790.048,1791.658,1789.548,1791.098,0.891
1640055600000,1791.068,1792.558,1789.818,1791.788,0.9104
1640059200000,1791.778,1792.148,1790.678,1792.008,0.4996
1640062800000,1792.008,1793.308,1791.448,1792.568,1.3868
1640066400000,1792.568,1792.658,1788.728,1790.898,1.6777
1640070000000,1790.869,1794.118,1789.225,1793.078,1.6608
1640073600000,1793.078,1798.198,1792.238,1796.859,1.8916
1640077200000,1796.859,1797.965,1795.959,1797.858,1.2554
1640080800000,1797.858,1798.028,1795.358,1796.108,1.287
1640084400000,1796.128,1798.028,1795.888,1797.698,0.9727
1640088000000,1797.678,1798.739,1796.065,1798.699,1.3079
1640091600000,1798.708,1800.438,1795.618,1797.865,2.5089
1640095200000,1797.865,1798.265,1792.018,1792.128,2.8224
1640098800000,1792.118,1793.638,1784.838,1785.848,3.6965
1640102400000,1785.875,1788.258,1785.155,1788.145,2.2325
1640106000000,1788.128,1788.788,1786.358,1787.368,1.3165
1640109600000,1787.368,1789.218,1786.538,1788.215,1.4056
1640113200000,1788.208,1788.735,1787.145,1788.068,0.7447
1640116800000,1788.075,1789.509,1787.568,1788.038,1.0371
1640120400000,1788.008,1789.198,1787.735,1788.818,0.5168
1640127600000,1788.175,1790.458,1788.175,1790.455,0.6306
1640131200000,1790.455,1791.078,1788.498,1788.818,1.0594
1640134800000,1788.805,1789.908,1788.198,1789.415,1.3265
1640138400000,1789.518,1789.728,1788.465,1788.798,0.7689
1640142000000,1788.798,1790.598,1788.465,1789.038,0.7777
1640145600000,1789.055,1789.175,1788.218,1788.635,0.4146
1640149200000,1788.615,1788.655,1787.255,1787.595,0.7798
1640152800000,1787.575,1788.888,1786.935,1787.578,1.0693
1640156400000,1787.608,1788.138,1786.025,1786.755,0.9681
1640160000000,1786.739,1789.668,1785.795,1786.795,1.5011
1640163600000,1786.785,1788.645,1786.638,1788.305,0.9589
1640167200000,1788.305,1791.378,1788.248,1789.798,1.1758
1640170800000,1789.798,1791.158,1788.348,1790.878,1.2223
1640174400000,1790.898,1793.405,1789.708,1793.335,1.3724
1640178000000,1793.318,1794.585,1790.718,1794.484,2.3519
1640181600000,1794.484,1794.825,1788.758,1790.268,2.9717
