entry_time,exit_time,type,status,pnl
2025-11-11 17:00:00,2025-11-11 23:00:00,short,loss,-107.4948027201198
2025-11-12 09:00:00,2025-11-12 15:00:00,long,win,212.83970938583718
2025-11-13 16:00:00,2025-11-13 18:00:00,long,loss,-108.54825178677696
2025-11-18 08:00:00,2025-11-18 13:00:00,short,loss,-107.4627692689092
2025-11-19 15:00:00,2025-11-19 16:00:00,long,loss,-106.3881415762201
2025-11-20 12:00:00,2025-11-20 16:00:00,long,loss,-105.32426016045788
2025-11-25 12:00:00,2025-11-28 01:00:00,long,win,208.54203511770663
2026-02-05 16:00:00,2026-02-05 19:00:00,short,win,212.71287582006076
2026-02-10 14:00:00,2026-02-10 15:00:00,long,loss,-108.48356666823099
2026-02-10 17:00:00,2026-02-11 03:00:00,short,loss,-107.3987310015487
2026-02-12 08:00:00,2026-02-12 14:00:00,long,loss,-106.3247436915332
2026-02-12 15:00:00,2026-02-12 16:00:00,short,win,210.52299250923573
2026-02-18 08:00:00,2026-02-18 14:00:00,long,win,214.73345235942045
2026-02-19 18:00:00,2026-02-20 01:00:00,short,loss,-109.51406070330442
2026-02-24 09:00:00,2026-02-24 14:00:00,short,win,216.83784019254276
2026-02-24 17:00:00,2026-02-24 23:00:00,long,loss,-110.5872984981968
2026-02-25 11:00:00,2026-02-25 20:00:00,long,loss,-109.48142551321483
2026-02-26 08:00:00,2026-02-27 13:00:00,short,loss,-108.38661125808268
2026-03-04 13:00:00,2026-03-04 18:00:00,short,win,214.6054902910037
