entry_time,exit_time,type,status,pnl
2023-11-27 13:00:00,2023-11-28 16:05:00,long,win,218.68377436776566
2023-11-30 13:00:00,2023-12-01 17:35:00,long,win,223.05744985512098
2023-12-04 13:00:00,2023-12-04 13:50:00,long,loss,-113.75929942611171
2023-12-05 13:00:00,2023-12-05 15:35:00,long,loss,-112.62170643185058
2023-12-05 16:05:00,2023-12-06 07:25:00,short,loss,-111.49548936753209
2023-12-06 13:00:00,2023-12-10 23:00:00,long,loss,-110.38053447385677
2023-12-19 13:00:00,2023-12-22 10:25:00,long,win,218.5534582582364
2023-12-26 13:00:00,2023-12-27 18:00:00,long,win,222.92452742340112
2023-12-28 13:00:00,2023-12-28 21:35:00,long,loss,-113.69150898593458
2024-01-03 13:00:00,2024-01-05 15:00:00,short,loss,-112.55459389607525
2024-01-10 13:00:00,2024-01-11 13:30:00,short,loss,-111.42904795711449
2024-01-11 13:30:00,2024-01-15 00:00:00,short,loss,-110.31475747754335
2024-01-15 13:10:00,2024-01-16 08:40:00,long,loss,-109.21160990276792
2024-01-16 13:00:00,2024-01-17 14:55:00,short,win,216.23898760748048
2024-01-22 13:00:00,2024-01-22 14:40:00,long,loss,-110.28188367981505
2024-01-22 14:50:00,2024-01-24 16:05:00,long,loss,-109.17906484301692
2024-01-25 13:00:00,2024-01-26 13:30:00,short,loss,-108.08727419458675
2024-01-29 13:00:00,2024-02-05 13:20:00,long,loss,-107.0064014526409
2024-02-05 14:45:00,2024-02-13 13:45:00,long,loss,-105.93633743811448
2024-02-13 16:35:00,2024-02-14 15:00:00,long,loss,-104.87697406373334
2024-02-14 16:00:00,2024-02-16 15:40:00,long,win,207.65640864619203
2024-02-19 13:00:00,2024-02-20 13:25:00,short,loss,-105.90476840955793
2024-02-20 14:30:00,2024-02-23 17:00:00,short,loss,-104.84572072546234
2024-02-29 13:00:00,2024-03-03 23:00:00,long,win,207.59452703641546
2024-03-05 13:00:00,2024-03-07 04:00:00,long,win,211.74641757714377
2024-03-07 13:00:00,2024-03-11 00:40:00,long,win,215.98134592868664
2024-03-11 13:00:00,2024-03-12 14:05:00,short,win,220.3009728472604
2024-03-12 14:35:00,2024-03-13 15:20:00,short,loss,-112.3534961521028
2024-03-14 13:00:00,2024-03-25 02:35:00,short,loss,-111.22996119058176
2024-03-25 13:00:00,2024-03-28 10:20:00,long,win,220.2353231573519
2024-03-28 13:00:00,2024-03-31 22:00:00,long,win,224.64002962049895
2024-04-01 13:15:00,2024-04-01 13:50:00,long,loss,-114.56641510645446
2024-04-01 15:40:00,2024-04-01 20:30:00,short,loss,-113.42075095538992
2024-04-02 13:00:00,2024-04-02 14:00:00,short,loss,-112.28654344583602
2024-04-02 14:45:00,2024-04-02 19:45:00,short,loss,-111.16367801137766
2024-04-03 13:00:00,2024-04-04 01:00:00,long,win,220.10408246252777
2024-04-04 13:00:00,2024-04-04 18:20:00,short,loss,-112.25308205588915
2024-04-08 13:00:00,2024-04-08 14:00:00,long,loss,-111.13055123533026
2024-04-08 14:30:00,2024-04-09 07:10:00,long,win,220.03849144595392
2024-04-09 13:00:00,2024-04-09 14:30:00,short,loss,-112.2196306374365
2024-04-09 14:35:00,2024-04-10 13:30:00,short,win,222.19486866212424
2024-04-10 14:55:00,2024-04-10 15:10:00,long,loss,-113.31938301768336
2024-04-10 15:30:00,2024-04-10 17:05:00,long,loss,-112.18618918750651
2024-04-24 13:00:00,2024-04-25 03:10:00,long,loss,-111.06432729563144
2024-04-25 13:00:00,2024-04-25 14:35:00,short,loss,-109.95368402267513
2024-04-25 15:25:00,2024-04-30 07:25:00,long,loss,-108.85414718244839
2024-04-30 13:00:00,2024-05-01 18:40:00,short,loss,-107.7656057106239
2024-05-02 13:30:00,2024-05-02 15:05:00,short,loss,-106.68794965351766
2024-05-02 15:45:00,2024-05-03 12:30:00,short,loss,-105.62107015698248
2024-05-07 13:05:00,2024-05-08 08:00:00,long,loss,-104.56485945541266
2024-05-08 13:00:00,2024-05-09 19:35:00,long,win,207.03842172171707
