entry_time,exit_time,status,pnl,score,type
2025-01-08 18:25:00,2025-01-08 20:20:00,loss,-3140.0194313995376,5,short
2025-01-09 08:25:00,2025-01-09 08:40:00,loss,-3114.8992759483417,5,long
2025-01-09 08:45:00,2025-01-09 09:05:00,loss,-3089.9800817407545,5,long
2025-01-09 09:40:00,2025-01-09 11:45:00,win,7663.150602717073,5,long
2025-01-09 11:45:00,2025-01-09 14:25:00,loss,-4689.848168862847,6,long
2025-01-09 14:45:00,2025-01-09 15:05:00,loss,-3089.046660557662,5,long
2025-01-09 15:35:00,2025-01-09 15:45:00,loss,-3064.334287273201,5,long
2025-01-09 18:20:00,2025-01-10 07:05:00,win,7599.549032437539,5,long
2025-01-22 08:10:00,2025-01-22 09:20:00,win,7751.540013086289,5,long
2025-01-22 09:35:00,2025-01-22 11:20:00,loss,-5929.928110011012,7,long
2025-01-22 12:40:00,2025-01-22 13:25:00,loss,-3115.1889004591176,5,long
2025-01-22 13:55:00,2025-01-22 14:10:00,loss,-3090.267389255445,5,long
2025-01-22 14:45:00,2025-01-22 15:00:00,loss,-3065.545250141401,5,long
2025-01-22 15:30:00,2025-01-24 02:00:00,win,7602.552220350676,5,long
2025-01-28 08:00:00,2025-01-28 08:50:00,loss,-4652.761958854613,6,short
2025-01-28 09:30:00,2025-01-28 10:50:00,loss,-3064.6192102322384,5,long
2025-01-28 12:55:00,2025-01-28 14:00:00,win,7600.255641375952,5,long
2025-01-28 14:00:00,2025-01-28 15:50:00,win,7752.26075420347,5,long
2025-01-28 15:50:00,2025-01-28 19:05:00,win,7907.30596928754,5,long
2025-01-29 08:00:00,2025-01-29 08:30:00,win,12098.178133009935,6,long
2025-01-29 08:30:00,2025-01-29 08:40:00,loss,-3322.9662605333956,5,long
2025-01-29 08:40:00,2025-01-29 09:10:00,loss,-6180.717244592116,7,long
2025-01-29 09:15:00,2025-01-29 10:15:00,loss,-4870.405188738588,6,long
2025-01-29 10:30:00,2025-01-29 13:15:00,win,8019.933877456209,5,short
2025-01-29 13:25:00,2025-01-29 13:35:00,loss,-3272.133022002133,5,short
2025-01-29 14:05:00,2025-01-29 14:25:00,loss,-3245.9559578261164,5,long
2025-01-29 14:50:00,2025-01-29 15:20:00,loss,-3219.988310163508,5,long
2025-01-29 15:55:00,2025-01-29 20:10:00,loss,-3194.2284036821993,5,short
2025-01-30 08:00:00,2025-01-30 08:50:00,win,7921.686441131856,5,long
2025-01-30 08:50:00,2025-01-30 09:20:00,loss,-3232.048067981797,5,long
2025-01-30 09:20:00,2025-01-30 10:25:00,win,12023.218812892283,6,long
2025-01-30 10:25:00,2025-01-30 13:40:00,win,15479.894221598815,7,long
2025-01-30 13:40:00,2025-01-30 14:35:00,loss,-5139.324881570807,6,long
2025-01-30 14:35:00,2025-01-30 15:40:00,win,8462.754971653263,5,long
2025-01-30 15:40:00,2025-01-31 07:30:00,win,16185.018883286864,7,long
2025-02-04 08:10:00,2025-02-04 12:50:00,win,8955.710448752065,5,long
2025-02-04 12:50:00,2025-02-04 13:20:00,win,9134.824657727106,5,long
2025-02-04 13:50:00,2025-02-04 14:40:00,win,13976.281726322468,6,long
2025-02-04 14:55:00,2025-02-04 15:40:00,loss,-5758.228071244857,6,long
2025-02-04 15:50:00,2025-02-04 16:00:00,loss,-3792.75288959328,5,long
2025-02-04 16:15:00,2025-02-06 00:00:00,win,9406.027166191334,5,long
2025-02-06 09:00:00,2025-02-06 12:00:00,win,9594.14770951516,5,long
2025-02-06 12:05:00,2025-02-06 13:00:00,loss,-7339.522997779098,7,long
2025-02-06 14:00:00,2025-02-06 14:50:00,win,9639.240203749883,5,short
2025-02-06 17:55:00,2025-02-07 00:20:00,win,9832.02500782488,5,long
2025-02-13 09:15:00,2025-02-13 13:30:00,loss,-4011.466203192551,5,long
2025-02-13 14:35:00,2025-02-13 19:00:00,win,14922.654275876288,6,long
2025-02-18 08:45:00,2025-02-18 10:30:00,loss,-4098.755707774021,5,long
2025-02-18 11:05:00,2025-02-18 12:45:00,win,10164.91415527957,5,long
2025-02-18 12:45:00,2025-02-18 13:05:00,loss,-4147.284975354066,5,long
2025-02-18 13:15:00,2025-02-18 14:30:00,win,15427.900108317119,6,long
2025-02-18 14:30:00,2025-02-18 16:45:00,win,10593.824741044426,5,long
2025-02-18 16:45:00,2025-02-18 18:20:00,loss,-6483.420741519188,6,long
2025-02-18 18:30:00,2025-02-19 00:55:00,loss,-4270.413128413972,5,long
2025-02-19 08:00:00,2025-02-19 09:15:00,win,10590.62455846665,5,long
2025-02-19 09:20:00,2025-02-19 11:35:00,loss,-4320.974819854393,5,long
2025-02-19 13:00:00,2025-02-19 13:50:00,loss,-6429.610531943337,6,long
2025-02-19 14:05:00,2025-02-19 14:20:00,loss,-4234.970137040011,5,long
2025-02-19 14:50:00,2025-02-19 15:15:00,loss,-6301.635563915536,6,long
2025-02-19 15:20:00,2025-02-19 16:00:00,win,10376.693228580916,5,short
2025-02-19 16:05:00,2025-02-19 20:30:00,loss,-6350.536255891519,6,short
2025-02-20 08:00:00,2025-02-20 09:40:00,loss,-6274.329820820822,6,long
2025-02-20 10:00:00,2025-02-20 10:40:00,loss,-4132.691908647315,5,long
2025-02-20 13:00:00,2025-02-20 13:30:00,loss,-6149.445560067205,6,short
2025-02-20 13:35:00,2025-02-20 13:50:00,win,10126.087022243999,5,short
2025-02-20 14:30:00,2025-02-20 16:20:00,loss,-6197.165257613326,6,short
2025-02-20 16:20:00,2025-02-20 18:15:00,loss,-4081.866183014645,5,long
2025-02-25 08:00:00,2025-02-25 08:25:00,loss,-4049.2112535505275,5,short
2025-02-25 12:10:00,2025-02-25 12:20:00,loss,-4016.817563522123,5,long
2025-02-25 12:20:00,2025-02-25 12:30:00,win,9961.707557534864,5,short
2025-02-25 12:50:00,2025-02-25 13:35:00,loss,-6096.565025211336,6,short
2025-02-25 14:35:00,2025-02-25 14:40:00,loss,-4015.6041632725346,5,long
2025-02-25 14:40:00,2025-02-25 14:55:00,loss,-3983.479329966354,5,long
2025-02-25 14:55:00,2025-02-25 15:15:00,win,9879.028738316558,5,short
2025-02-25 17:25:00,2025-02-25 17:55:00,loss,-4030.6437252331552,5,short
2025-02-26 08:30:00,2025-02-26 08:45:00,loss,-5997.597863146935,6,short
2025-02-26 09:05:00,2025-02-26 09:40:00,loss,-3950.417792526115,5,long
2025-02-26 09:55:00,2025-02-26 10:05:00,loss,-3918.814450185906,5,short
2025-02-26 10:20:00,2025-02-26 13:55:00,win,9718.659836461045,5,short
2025-02-26 13:55:00,2025-02-26 14:05:00,win,9913.033033190268,5,short
2025-02-26 15:00:00,2025-02-26 15:10:00,loss,-4044.5174775416294,5,short
2025-02-26 18:45:00,2025-02-26 19:15:00,loss,-4012.1613377212966,5,short
2025-02-27 08:00:00,2025-02-27 09:05:00,win,18656.550220404028,7,short
2025-02-27 09:40:00,2025-02-27 10:25:00,loss,-4129.316448782759,5,short
2025-02-27 11:20:00,2025-02-27 14:45:00,win,10240.704792981242,5,short
2025-02-27 15:00:00,2025-02-28 04:00:00,win,19585.347916576626,7,short
2025-03-04 08:00:00,2025-03-04 08:10:00,win,10837.225847172398,5,long
2025-03-04 11:00:00,2025-03-04 13:00:00,win,16580.95554617377,6,long
2025-03-04 13:00:00,2025-03-04 13:25:00,loss,-6831.353685023594,6,long
2025-03-04 13:30:00,2025-03-04 13:40:00,loss,-6749.3774408033105,6,long
2025-03-04 16:35:00,2025-03-10 07:55:00,loss,-4445.589941009113,5,long
2025-03-11 08:00:00,2025-03-11 08:40:00,win,16537.5945805539,6,long
2025-03-11 08:45:00,2025-03-11 13:35:00,win,11355.814945313683,5,long
2025-03-11 13:50:00,2025-03-11 14:35:00,loss,-8687.198433164967,7,long
2025-03-11 14:50:00,2025-03-13 00:00:00,win,17113.780913334984,6,long
2025-03-13 08:05:00,2025-03-13 08:30:00,win,17627.194340735037,6,long
2025-03-13 08:35:00,2025-03-13 13:00:00,loss,-9078.005085478544,7,long
2025-03-13 13:30:00,2025-03-13 14:35:00,win,11922.44667892849,5,long
2025-03-13 16:50:00,2025-03-17 09:35:00,win,12160.895612507056,5,long
2025-03-18 08:00:00,2025-03-18 08:30:00,win,18606.170287135796,6,long
2025-03-18 08:35:00,2025-03-18 09:30:00,loss,-7665.742158299948,6,long
2025-03-18 10:05:00,2025-03-18 12:30:00,win,12622.922087333916,5,long
2025-03-18 12:30:00,2025-03-18 13:40:00,loss,-7725.228317448355,6,long
2025-03-18 13:45:00,2025-03-18 14:00:00,loss,-7632.525577638975,6,long
2025-03-18 15:20:00,2025-03-19 05:55:00,win,12568.225451178843,5,long
2025-03-19 08:10:00,2025-03-19 09:05:00,win,12819.589960202422,5,short
2025-03-19 10:15:00,2025-03-19 13:30:00,loss,-5230.392703762588,5,long
2025-03-19 13:40:00,2025-03-19 13:55:00,loss,-5188.549562132487,5,short
2025-03-19 14:00:00,2025-03-19 16:00:00,loss,-7720.561748453141,6,short
2025-03-19 16:00:00,2025-03-19 17:15:00,loss,-7627.915007471703,6,long
2025-03-19 17:40:00,2025-03-19 18:00:00,loss,-5024.253351588029,5,short
2025-03-19 18:00:00,2025-03-19 18:35:00,win,12460.14831193831,5,long
2025-03-20 09:05:00,2025-03-20 10:00:00,loss,-5083.740511270831,5,long
2025-03-20 10:00:00,2025-03-20 10:15:00,win,12607.67646795166,5,short
2025-03-20 10:45:00,2025-03-20 12:20:00,loss,-5143.931998924277,5,short
2025-03-20 12:20:00,2025-03-20 13:05:00,loss,-5102.780542932884,5,long
2025-03-20 13:15:00,2025-03-20 13:35:00,loss,-7592.937447884129,6,short
2025-03-20 13:40:00,2025-03-20 14:45:00,loss,-7501.822198509519,6,short
2025-03-20 15:00:00,2025-03-20 16:30:00,loss,-4941.200221418271,5,long
2025-03-20 17:45:00,2025-03-21 00:00:00,win,18381.264823675967,6,long
2025-03-25 08:20:00,2025-03-25 09:45:00,win,12621.801845590831,5,long
2025-03-25 09:45:00,2025-03-25 11:55:00,loss,-5149.695153001059,5,long
2025-03-25 13:05:00,2025-03-25 14:00:00,win,12771.243979442626,5,long
2025-03-25 14:10:00,2025-03-25 14:20:00,loss,-7816.0013154188855,6,long
2025-03-25 14:20:00,2025-03-25 15:10:00,loss,-7722.209299633861,6,long
2025-03-25 18:15:00,2025-03-26 01:45:00,loss,-5086.361858692169,5,short
2025-03-26 08:00:00,2025-03-26 08:15:00,loss,-5045.670963822632,5,long
2025-03-26 08:15:00,2025-03-26 08:20:00,loss,-5005.305596112052,5,long
2025-03-26 08:25:00,2025-03-26 08:50:00,loss,-4965.263151343155,5,long
2025-03-26 11:10:00,2025-03-26 13:15:00,loss,-4925.54104613241,5,long
2025-03-26 13:40:00,2025-03-26 15:00:00,win,12215.341794408376,5,short
2025-03-26 15:00:00,2025-03-26 15:10:00,loss,-4983.859452118618,5,short
2025-03-26 18:50:00,2025-03-26 19:05:00,loss,-4943.988576501669,5,long
2025-04-09 08:50:00,2025-04-09 11:20:00,win,12261.091669724137,5,long
2025-04-09 12:10:00,2025-04-09 12:20:00,loss,-9379.735127338963,7,long
2025-04-09 13:15:00,2025-04-09 14:20:00,win,12318.71880057184,5,long
2025-04-09 14:40:00,2025-04-09 15:00:00,loss,-5026.037270633311,5,long
2025-04-09 15:05:00,2025-04-09 16:55:00,win,18696.858646755918,6,long
2025-04-09 17:00:00,2025-04-09 17:20:00,loss,-7703.105762463438,6,long
2025-04-09 18:35:00,2025-04-11 00:00:00,win,12684.447488856462,5,long
2025-04-15 08:00:00,2025-04-15 09:50:00,loss,-5175.254575453438,5,long
2025-04-15 12:10:00,2025-04-15 12:20:00,loss,-5133.852538849809,5,long
2025-04-15 12:55:00,2025-04-15 13:35:00,loss,-5092.781718539011,5,long
2025-04-15 13:35:00,2025-04-15 14:10:00,loss,-5052.0394647907,5,short
2025-04-15 14:10:00,2025-04-15 22:25:00,win,12529.057872680934,5,long
2025-04-16 08:45:00,2025-04-16 15:50:00,win,19169.45854520183,6,long
2025-04-16 16:35:00,2025-04-16 16:40:00,loss,-7897.816920623153,6,long
2025-04-16 16:45:00,2025-04-16 19:05:00,win,13005.071862626126,5,long
2025-04-17 08:35:00,2025-04-17 08:55:00,loss,-5306.069319951459,5,short
2025-04-17 09:25:00,2025-04-17 12:10:00,win,13159.05191347962,5,long
2025-04-17 12:15:00,2025-04-17 12:25:00,loss,-10066.674713811906,7,long
2025-04-17 12:55:00,2025-04-17 13:30:00,loss,-5288.359782989188,5,long
2025-04-17 13:30:00,2025-04-17 13:40:00,loss,-7869.079357087912,6,short
2025-04-17 13:45:00,2025-04-17 14:25:00,win,19436.626012007142,6,short
2025-04-17 15:20:00,2025-04-17 16:20:00,loss,-5338.593277964628,5,short
2025-04-17 17:20:00,2025-04-17 19:20:00,loss,-5295.884531740911,5,long
2025-04-22 10:00:00,2025-04-22 10:30:00,loss,-7880.276183230475,6,long
2025-04-22 10:30:00,2025-04-22 10:45:00,loss,-5190.47524602114,5,long
2025-04-22 11:45:00,2025-04-22 12:35:00,loss,-5148.951444052971,5,long
2025-04-22 14:30:00,2025-04-22 15:05:00,loss,-5107.759832500547,5,long
2025-04-22 15:40:00,2025-04-22 15:55:00,loss,-7600.346630760813,6,long
2025-04-22 16:05:00,2025-04-22 16:25:00,win,18772.85617797921,6,short
2025-04-22 18:30:00,2025-04-22 22:00:00,win,12890.694575545727,5,short
2025-04-23 09:40:00,2025-04-23 09:50:00,loss,-5259.403386822656,5,long
2025-04-23 11:25:00,2025-04-23 11:50:00,loss,-5217.328159728075,5,long
2025-04-23 11:55:00,2025-04-23 12:25:00,loss,-5175.5895344502505,5,short
2025-04-23 12:30:00,2025-04-23 13:15:00,win,19253.19306815493,6,short
2025-04-23 15:20:00,2025-04-23 16:20:00,loss,-5288.210362719888,5,short
2025-04-23 17:40:00,2025-04-23 19:10:00,loss,-5245.904679818129,5,short
2025-04-29 08:00:00,2025-04-29 08:40:00,loss,-5203.937442379584,5,long
2025-04-29 08:55:00,2025-04-29 12:20:00,win,12905.76485710137,5,short
2025-04-29 12:20:00,2025-04-29 12:50:00,loss,-5265.55206169736,5,short
2025-04-29 13:30:00,2025-04-29 13:45:00,loss,-5223.427645203781,5,long
2025-04-29 13:50:00,2025-04-29 14:25:00,loss,-5181.64022404215,5,short
2025-04-29 15:40:00,2025-04-29 15:50:00,loss,-5140.1871022498135,5,short
2025-04-29 16:00:00,2025-04-30 01:00:00,loss,-5099.065605431815,5,long
2025-04-30 08:00:00,2025-04-30 08:10:00,win,12645.682701470902,5,short
2025-04-30 12:05:00,2025-04-30 12:15:00,loss,-5159.438542200128,5,short
2025-04-30 14:00:00,2025-04-30 14:30:00,loss,-5118.163033862526,5,long
2025-04-30 14:55:00,2025-04-30 15:45:00,loss,-5077.217729591627,5,long
2025-04-30 16:05:00,2025-04-30 18:25:00,loss,-5036.599987754894,5,long
2025-05-06 08:00:00,2025-05-06 12:35:00,win,12490.767969632136,5,long
2025-05-06 12:50:00,2025-05-06 14:40:00,loss,-9555.437496768584,7,long
2025-05-06 15:10:00,2025-05-06 17:05:00,win,18824.211868634113,6,long
2025-05-06 17:45:00,2025-05-06 18:00:00,loss,-5170.383526584836,5,long
2025-05-06 18:00:00,2025-05-06 20:30:00,win,12822.551145930393,5,long
2025-05-08 08:30:00,2025-05-08 12:10:00,loss,-5231.600867539601,5,short
2025-05-08 12:40:00,2025-05-08 13:30:00,win,12974.37015149821,5,long
2025-05-08 14:30:00,2025-05-08 14:45:00,loss,-5293.543021811269,5,short
2025-05-08 15:20:00,2025-05-08 15:45:00,win,13127.98669409195,5,short
2025-05-13 08:30:00,2025-05-13 11:20:00,loss,-5356.218571189515,5,short
2025-05-13 11:45:00,2025-05-13 12:10:00,win,13283.422056549993,5,short
2025-05-13 12:30:00,2025-05-13 12:45:00,loss,-10161.817873260747,7,short
2025-05-13 12:45:00,2025-05-13 13:55:00,win,25023.47651290459,7,short
2025-05-13 14:05:00,2025-05-13 14:30:00,loss,-10384.742752855405,7,short
2025-05-13 15:55:00,2025-05-13 17:10:00,loss,-5455.4515261667075,5,long
2025-05-13 17:10:00,2025-05-13 20:25:00,loss,-5411.807913957372,5,short
2025-05-14 08:30:00,2025-05-14 11:20:00,loss,-5368.513450645713,5,short
2025-05-14 11:35:00,2025-05-14 11:55:00,win,13313.91335760137,5,short
2025-05-14 13:45:00,2025-05-15 02:20:00,win,13580.191624753395,5,short
2025-05-15 11:35:00,2025-05-15 11:45:00,loss,-5540.718182899386,5,short
2025-05-15 12:35:00,2025-05-15 13:15:00,win,13740.981093590475,5,long
2025-05-15 13:25:00,2025-05-15 15:05:00,win,14015.800715462286,5,long
2025-05-15 17:25:00,2025-05-15 17:30:00,loss,-5718.446691908613,5,long
2025-05-15 17:30:00,2025-05-15 17:40:00,loss,-5672.699118373344,5,long
2025-05-15 17:50:00,2025-05-15 20:00:00,win,14068.293813565895,5,long
2025-05-27 09:05:00,2025-05-27 09:25:00,loss,-8609.795813902325,6,long
2025-05-27 12:10:00,2025-05-27 14:00:00,loss,-5670.985509423666,5,long
2025-05-27 14:10:00,2025-05-27 15:35:00,loss,-5625.617625348277,5,long
2025-05-27 16:15:00,2025-05-27 19:40:00,win,13951.531710863728,5,long
2025-05-29 08:10:00,2025-05-29 08:35:00,loss,-5692.2249380324,5,long
2025-05-29 10:00:00,2025-05-29 10:20:00,win,21175.076769480525,6,long
2025-05-29 10:55:00,2025-05-29 12:15:00,win,21810.329072564942,6,long
2025-05-29 12:50:00,2025-05-29 14:40:00,loss,-5990.570385264504,5,long
2025-05-29 15:15:00,2025-05-30 00:50:00,loss,-5942.645822182389,5,long
2025-07-01 08:05:00,2025-07-01 08:15:00,loss,-5895.10465560493,5,long
2025-07-01 09:20:00,2025-07-01 11:00:00,win,14619.859545900224,5,long
2025-07-01 11:05:00,2025-07-01 12:40:00,win,14912.256736818228,5,long
2025-07-01 12:40:00,2025-07-01 13:05:00,loss,-9126.301122932755,6,long
2025-07-01 14:00:00,2025-07-01 14:40:00,loss,-6011.190339638375,5,long
2025-07-01 16:35:00,2025-07-01 17:10:00,loss,-5963.100816921268,5,long
2025-07-02 08:45:00,2025-07-02 10:05:00,win,14788.490025964746,5,long
2025-07-02 10:05:00,2025-07-02 11:45:00,loss,-9050.555895890424,6,long
2025-07-02 12:15:00,2025-07-02 13:00:00,loss,-5961.299483426493,5,long
2025-07-02 13:05:00,2025-07-02 13:35:00,loss,-11088.017039173275,7,long
2025-07-02 14:40:00,2025-07-02 18:20:00,win,14562.262378114237,5,long
2025-07-02 18:20:00,2025-07-02 19:55:00,win,14853.507625676522,5,long
2025-07-03 08:40:00,2025-07-03 09:00:00,loss,-6060.231111276022,5,long
2025-07-03 09:25:00,2025-07-03 10:40:00,loss,-6011.749262385814,5,short
2025-07-03 10:40:00,2025-07-03 11:05:00,loss,-5963.655268286728,5,long
2025-07-03 11:15:00,2025-07-03 12:15:00,loss,-5915.946026140434,5,short
2025-07-03 13:00:00,2025-07-03 13:40:00,loss,-8802.927686896965,6,short
2025-07-03 13:55:00,2025-07-04 03:50:00,loss,-5798.195036436135,5,short
2025-07-08 08:00:00,2025-07-08 09:00:00,win,14379.523690361613,5,short
2025-07-08 09:00:00,2025-07-08 12:05:00,loss,-5866.845665667539,5,short
2025-07-08 12:55:00,2025-07-08 13:05:00,loss,-5819.910900342198,5,long
2025-07-08 13:05:00,2025-07-08 13:45:00,win,14433.379032848652,5,short
2025-07-08 15:25:00,2025-07-08 17:00:00,loss,-5888.81864540225,5,short
2025-07-08 18:20:00,2025-07-13 22:00:00,loss,-5841.708096239033,5,short
2025-07-16 08:05:00,2025-07-16 10:15:00,loss,-5794.974431469121,5,long
2025-07-16 10:55:00,2025-07-16 11:15:00,loss,-5748.614636017367,5,short
2025-07-16 11:15:00,2025-07-16 11:40:00,loss,-5702.625718929228,5,short
2025-07-16 12:25:00,2025-07-16 12:30:00,loss,-5657.004713177795,5,short
2025-07-16 12:30:00,2025-07-16 13:35:00,win,14029.37168868093,5,short
2025-07-16 13:35:00,2025-07-16 14:50:00,loss,-5723.98364898182,5,short
2025-07-16 16:20:00,2025-07-18 00:30:00,loss,-5678.191779789965,5,long
2025-07-22 08:00:00,2025-07-22 09:35:00,loss,-8449.149368327468,6,long
2025-07-22 10:20:00,2025-07-22 12:05:00,win,13912.932626512566,5,long
2025-07-22 12:05:00,2025-07-22 12:20:00,win,21286.786918564227,6,long
2025-07-22 12:30:00,2025-07-22 12:55:00,win,21925.390526121155,6,long
2025-07-22 13:55:00,2025-07-22 14:00:00,loss,-9033.260896761914,6,long
2025-07-22 14:00:00,2025-07-22 14:30:00,win,22312.15441500193,6,long
2025-07-22 15:05:00,2025-07-23 02:20:00,loss,-9192.607618980795,6,long
2025-07-23 08:15:00,2025-07-23 10:15:00,loss,-6054.864218368684,5,long
2025-07-23 11:25:00,2025-07-23 12:50:00,loss,-6006.425304621735,5,long
2025-07-23 13:10:00,2025-07-23 15:55:00,win,22343.902133192852,6,short
2025-07-23 17:25:00,2025-07-23 17:50:00,loss,-6137.125119250304,5,short
2025-07-24 08:00:00,2025-07-24 08:15:00,loss,-9132.042177444453,6,short
2025-07-24 08:15:00,2025-07-24 08:30:00,loss,-9022.45767131512,6,short
2025-07-24 08:45:00,2025-07-24 11:30:00,win,14856.980298765564,5,short
2025-07-24 11:30:00,2025-07-24 12:45:00,win,15154.119904740874,5,short
2025-07-24 13:00:00,2025-07-24 13:25:00,loss,-9274.321381701413,6,short
2025-07-24 15:00:00,2025-07-24 16:50:00,loss,-6108.686350080666,5,long
2025-07-24 17:15:00,2025-07-24 17:25:00,loss,-6059.81685928002,5,short
2025-07-24 18:15:00,2025-07-24 18:30:00,loss,-6011.33832440578,5,short
2025-07-24 18:35:00,2025-07-24 19:55:00,loss,-5963.2476178105335,5,long
2025-07-29 08:00:00,2025-07-29 11:35:00,loss,-5915.541636868049,5,long
2025-07-29 11:35:00,2025-07-29 12:05:00,loss,-8802.325955659657,6,short
2025-07-29 12:05:00,2025-07-29 12:20:00,loss,-8696.698044191742,6,short
2025-07-29 13:05:00,2025-07-29 14:25:00,loss,-5728.225111774294,5,short
2025-07-29 15:10:00,2025-07-29 15:25:00,loss,-5682.3993108801005,5,long
2025-07-29 15:25:00,2025-07-29 15:45:00,loss,-5636.94011639306,5,long
2025-07-29 17:00:00,2025-07-31 00:00:00,loss,-5591.844595461915,5,long
2025-07-31 09:25:00,2025-07-31 10:50:00,win,20801.661895118323,6,short
2025-07-31 11:00:00,2025-07-31 11:10:00,loss,-8570.284700788749,6,short
2025-07-31 11:10:00,2025-07-31 11:30:00,loss,-8467.441284379283,6,short
2025-07-31 13:00:00,2025-07-31 13:10:00,loss,-5577.221325977821,5,short
2025-07-31 13:35:00,2025-07-31 14:15:00,win,13831.508888424996,5,short
2025-07-31 14:15:00,2025-08-01 01:50:00,win,21162.208599290243,6,short
2025-08-07 08:00:00,2025-08-07 08:05:00,loss,-10898.537428634474,7,long
2025-08-07 11:10:00,2025-08-07 12:10:00,loss,-8588.047493763965,6,long
2025-08-07 12:20:00,2025-08-07 13:40:00,win,14141.65153973133,5,long
2025-08-07 13:40:00,2025-08-07 13:55:00,loss,-10818.363427894466,7,long
2025-08-07 13:55:00,2025-08-07 14:05:00,loss,-10656.087976476052,7,long
2025-08-07 14:10:00,2025-08-07 14:20:00,loss,-8396.997325463128,6,long
2025-08-07 14:30:00,2025-08-07 22:00:00,win,13827.055595929287,5,long
2025-08-12 08:25:00,2025-08-12 11:35:00,win,14103.596707847872,5,short
2025-08-12 11:35:00,2025-08-12 11:50:00,loss,-8631.401185202896,6,short
2025-08-12 12:20:00,2025-08-12 12:30:00,loss,-8527.824370980461,6,short
2025-08-12 12:55:00,2025-08-12 13:10:00,loss,-5616.993652352465,5,long
2025-08-12 13:15:00,2025-08-12 13:40:00,loss,-5572.057703133644,5,short
2025-08-12 13:45:00,2025-08-12 14:10:00,loss,-5527.481241508575,5,long
2025-08-12 14:30:00,2025-08-12 15:15:00,loss,-5483.261391576507,5,short
2025-08-12 18:20:00,2025-08-12 22:15:00,loss,-5439.3953004438945,5,short
2025-08-13 08:40:00,2025-08-13 12:05:00,loss,-5395.880138040343,5,long
2025-08-13 13:35:00,2025-08-13 15:15:00,loss,-5352.713096936021,5,long
2025-08-13 16:10:00,2025-08-13 17:30:00,loss,-5309.891392160533,5,long
2025-08-13 17:30:00,2025-08-13 19:50:00,loss,-5267.412261023249,5,short
2025-08-14 10:25:00,2025-08-14 10:40:00,loss,-5225.272962935062,5,long
2025-08-14 11:10:00,2025-08-14 12:05:00,loss,-5183.470779231582,5,short
2025-08-14 12:05:00,2025-08-14 12:15:00,loss,-5142.0030129977295,5,long
2025-08-14 12:20:00,2025-08-14 12:30:00,win,12752.167472234369,5,short
2025-08-14 12:30:00,2025-08-14 12:40:00,loss,-5202.884328671622,5,short
2025-08-14 12:40:00,2025-08-14 14:05:00,win,12903.153135105624,5,short
2025-08-14 14:15:00,2025-08-17 23:15:00,win,13161.216197807735,5,short
2025-08-19 08:05:00,2025-08-19 10:00:00,loss,-5369.776208705556,5,short
2025-08-19 10:05:00,2025-08-19 11:40:00,loss,-5326.817999035911,5,long
2025-08-19 12:25:00,2025-08-19 13:05:00,win,13210.508637609062,5,short
2025-08-19 13:05:00,2025-08-19 13:30:00,loss,-5389.887524144497,5,short
2025-08-19 13:55:00,2025-08-19 14:45:00,win,13366.921059878354,5,short
2025-08-19 14:55:00,2025-08-19 23:50:00,win,20451.389221613877,6,short
2025-08-20 08:10:00,2025-08-20 08:55:00,loss,-5617.314906203279,5,short
2025-08-20 09:00:00,2025-08-20 11:15:00,win,13930.94096738413,5,long
2025-08-20 11:15:00,2025-08-20 12:05:00,win,21314.33968009772,6,long
2025-08-20 12:20:00,2025-08-20 12:55:00,win,14635.846580333768,5,long
2025-08-20 13:15:00,2025-08-20 14:45:00,win,14928.563511940445,5,long
2025-08-20 14:45:00,2025-08-20 15:00:00,loss,-9136.280869307551,6,long
2025-08-20 15:00:00,2025-08-20 15:20:00,loss,-6017.763665917239,5,long
2025-08-20 16:15:00,2025-08-21 01:00:00,loss,-5969.621556589903,5,long
2025-08-21 08:10:00,2025-08-21 08:45:00,loss,-5921.864584137184,5,long
2025-08-21 08:50:00,2025-08-21 09:00:00,loss,-5874.489667464086,5,long
2025-08-21 09:05:00,2025-08-21 10:30:00,loss,-5827.493750124373,5,long
2025-08-21 10:30:00,2025-08-21 10:40:00,win,21678.276750462668,6,short
2025-08-21 10:45:00,2025-08-21 11:55:00,loss,-8931.45002119062,6,short
2025-08-21 12:00:00,2025-08-21 13:30:00,win,14707.121034893891,5,long
2025-08-21 13:30:00,2025-08-21 13:45:00,loss,-9000.75807335506,6,long
2025-08-21 14:05:00,2025-08-21 15:15:00,loss,-5928.499317649867,5,long
2025-08-21 15:40:00,2025-08-21 16:15:00,loss,-5881.0713231086675,5,long
2025-08-21 16:55:00,2025-08-22 03:00:00,win,14585.056881309494,5,short
2025-08-26 08:00:00,2025-08-26 09:00:00,loss,-8926.054811361411,6,long
2025-08-26 09:10:00,2025-08-26 09:30:00,loss,-5879.2947690833835,5,long
2025-08-26 11:05:00,2025-08-26 12:55:00,loss,-5832.260410930717,5,long
2025-08-26 13:40:00,2025-08-26 13:45:00,loss,-5785.602327643271,5,long
2025-08-26 13:50:00,2025-08-26 14:00:00,loss,-5739.317509022125,5,long
2025-08-26 14:20:00,2025-08-26 15:55:00,win,14233.507422374869,5,long
2025-08-26 15:55:00,2025-08-26 16:45:00,loss,-5807.271028328946,5,long
2025-08-26 16:45:00,2025-08-26 18:05:00,loss,-5760.812860102316,5,long
